"acct_id","acct_type","cust_id","bal_boy"
"26972575",s,2708,11031.75
"56176886",s,2709,14845.01
"15135482",s,2710,33964.52
"47687084",s,2711,28531.03
"69362173",s,2713,32187.23
"35664974",s,2714,29819.38
"22850459",s,2715,14326.35
"14407803",s,2716,7701.68
"74272504",s,2717,13978.36
"50004389",s,2718,21220.77
"88858131",s,2719,28137.94
"60583104",s,2721,4934.76
"83177154",s,2722,21317.62
"76441993",s,2723,8708.20
"71788814",s,2725,4812.40
"14507114",s,2726,4704.83
"16688316",s,2727,25409.65
"65462076",s,2728,18037.25
"83173633",s,2729,16540.05
"55235102",s,2731,5631.84
"30860697",s,2732,7862.23
"15700221",s,2733,5398.96
"67412885",s,2734,9397.40
"36543008",s,2735,30173.75
"21871673",s,2736,21781.52
"42011421",s,2737,28004.09
"30497136",s,2738,25284.36
"50502060",s,2739,6313.78
"53492680",s,2740,7292.11
"19681415",s,2741,6730.63
"62981152",s,2742,6489.67
"20384329",s,2743,7094.12
"68856189",s,2744,11666.33
"73003643",s,2745,17162.38
"61704445",s,2746,14224.42
"35549672",s,2747,9200.09
"57596714",s,2748,13639.86
"17468042",s,2749,15830.85
"60870402",s,2750,7629.20
"84294607",s,2751,9030.03
"86532768",s,2752,6390.47
"63134468",s,2753,36377.39
"29521990",s,2754,6549.86
"72247909",s,2756,15268.97
"83131146",s,2757,36182.79
"52060967",s,2758,29264.07
"91150129",s,2759,35000.15
"13153070",s,2760,37601.10
"32468970",s,2761,9556.55
"46802221",s,2762,35617.11
"83030727",s,2763,34315.37
"45483662",s,2764,8727.73
"36958014",s,2765,26114.13
"15636837",s,2766,35493.00
"60998930",s,2767,5811.11
"43153523",s,2772,27291.28
"61895707",s,2775,6135.14
"37374146",s,2776,4457.98
"47621052",s,2777,24276.90
"94038924",s,2778,7508.40
"76677798",s,2780,18846.18
"37733120",s,2781,36640.18
"98545890",s,2782,30481.09
"56171523",s,2783,19773.38
"90122809",s,2784,20232.94
"40938888",s,2785,22029.32
"83906678",s,2786,11100.54
"39039229",s,2787,8939.34
"87266320",s,2788,32303.71
"80653407",s,2789,7885.88
"36828853",s,2790,32907.11
"87584816",s,2791,6584.21
"99106490",s,2792,27150.83
"12088767",s,2793,38105.96
"79503324",s,2795,10647.25
"14594349",s,2796,19096.49
"45453922",s,2797,5223.05
"44367068",s,2798,37958.73
"93647961",s,2799,19463.23
"96518579",s,2801,23383.19
"71828431",s,2803,27313.50
"58378962",s,2804,18572.62
"30141685",s,2805,20654.27
"87988562",s,2806,6424.32
"97508776",s,2807,29019.97
"50368383",s,2808,35631.23
"63521665",s,2809,13129.41
"12607400",s,2810,16536.38
"91815179",s,2811,36521.42
"97401335",s,2812,8149.26
"88065538",s,2813,9911.16
"84223918",s,2814,7048.64
"62853834",s,2815,30674.74
"82807698",s,2816,7252.76
"93000552",s,2818,9818.56
"93591334",s,2821,25982.29
"18407085",s,2822,27180.19
"95266811",s,2825,18169.16
"77858354",s,2826,26009.96
"91695267",s,2827,30591.37
"48953369",s,2828,7526.47
"88274354",s,2829,38306.67
"66427713",s,2830,34306.13
"75589797",s,2831,10821.20
"36970646",s,2832,4171.79
"89703999",s,2833,17096.76
"26267570",s,2835,6621.89
"81323600",s,2836,17347.01
"70170680",s,2837,12024.57
"95936650",s,2838,21620.35
"80411644",s,2839,5517.95
"52137302",s,2840,9964.43
"55104316",s,2841,5102.69
"36806497",s,2842,24717.13
"72167129",s,2843,33549.64
"53753414",s,2844,5325.82
"59515396",s,2845,21399.01
"86989372",s,2846,8378.16
"15101816",s,2847,20517.59
"70815009",s,2848,5633.50
"61303422",s,2849,13296.43
"42492216",s,2850,7690.65
"34958019",s,2851,18104.14
"38115474",s,2852,4942.43
"23496366",s,2853,7650.68
"67843093",s,2854,2534.00
"79505511",s,2855,26784.39
"92091569",s,2856,35100.11
"11860552",s,2857,4009.82
"69087412",s,2858,16411.63
"34135696",s,2859,28847.11
"89573298",s,2860,4950.27
"13807849",s,2861,8056.99
"73408509",s,2862,5746.44
"92943963",s,2863,3884.44
"11665875",s,2864,7684.08
"79300318",s,2865,5317.00
"41625280",s,2867,14675.25
"84469575",s,2868,5734.08
"78074934",s,2870,14495.15
"57521705",s,2871,26835.61
"97822653",s,2872,24615.65
"51178855",s,2873,17546.02
"68497071",s,2874,19375.68
"54851003",s,2875,6479.84
"52191918",s,2876,35527.44
"97064706",s,2877,6166.96
"46920239",s,2878,8511.75
"80213462",s,2879,9814.03
"97127266",s,2880,38382.11
"17271943",s,2881,23515.16
"86585894",s,2882,33133.30
"95809481",s,2883,8073.66
"85767136",s,2884,7126.67
"13925194",s,2885,14956.75
"15497259",s,2886,39156.77
"36643126",s,2887,4562.85
"54469951",s,2888,11283.05
"17650307",s,2889,9137.59
"16678195",s,2890,33696.43
"99991706",s,2892,6204.76
"86175503",s,2894,22946.01
"76887803",s,2895,26181.88
"54259973",s,2896,6556.27
"85682819",s,2897,6909.77
"45943026",s,2898,26369.81
"51161325",s,2899,11183.05
"38980019",s,2900,7151.06
"67314503",s,2901,8122.04
"97827197",s,2902,35175.56
"69566312",s,2903,29747.83
"32024916",s,2904,23267.16
"10225237",s,2905,12043.37
"68699589",s,2906,35165.62
"71981709",s,2907,20037.93
"45021885",s,2908,13857.26
"94434243",s,2909,4212.84
"31491502",s,2911,7902.90
"49155090",s,2912,9125.82
"83549578",s,2913,6611.58
"87652291",s,2914,6904.38
"85193648",s,2915,8466.01
"52096669",s,2916,5381.67
"87346517",s,2917,7448.28
"34533036",s,2919,33176.81
"95001284",s,2920,25901.53
"11569594",s,2921,16742.35
"10312943",s,2922,35935.13
"97764524",s,2923,3588.52
"20013103",s,2924,8188.18
"57716381",s,2925,17979.01
"32556067",s,2926,20110.93
"32702551",s,2927,35603.89
"53834150",s,2928,6106.80
"16601396",s,2929,10438.93
"54109333",s,2930,16489.00
"11384363",s,2931,32221.31
"65324801",s,2934,35573.20
"17423208",s,2935,13855.63
"41301426",s,2936,7473.80
"39375444",s,2937,27491.87
"56157368",s,2938,8659.22
"22552803",s,2939,9817.70
"34745650",s,2943,30856.70
"11806242",s,2944,37187.63
"62902784",s,2945,9442.10
"32285913",s,2947,28896.14
"76894548",s,2948,24168.20
"45351669",s,2949,6028.02
"46888368",s,2950,14016.10
"67810037",s,2951,31328.26
"11215743",s,2952,7154.99
"41782266",s,2953,7814.30
"37306181",s,2954,35834.43
"83213291",s,2955,29695.16
"32170228",s,2956,29595.10
"24241534",s,2957,14506.46
"12516618",s,2958,37824.78
"87545782",s,2959,20337.20
"97592889",s,2960,6243.20
"25245557",s,2961,7005.50
"19759918",s,2962,10810.95
"93279557",s,2963,18935.01
"79573969",s,2965,8659.20
"69465337",s,2967,3550.89
"73916003",s,2968,5407.56
"78528625",s,2969,8833.51
"72066821",s,2971,6666.84
"43249558",s,2972,36812.48
"57979015",s,2973,12797.25
"54210795",s,2974,29116.53
"51876342",s,2975,4956.25
"32042306",s,2976,9866.56
"32241367",s,2977,8262.48
"96818840",s,2978,7185.60
"40324270",s,2979,21601.38
"61524125",s,2980,17227.48
"10453197",s,2981,5224.51
"60455512",s,2982,15792.55
"16682341",s,2983,36204.83
"90030429",s,2986,22382.07
"85800873",s,2987,10447.22
"11225977",s,2989,5502.91
"83344456",s,2990,5492.80
"49175006",s,2991,5848.21
"49925722",s,2993,36180.41
"65651178",s,2994,11127.10
"42672572",s,2995,25676.73
"81941728",s,2996,35402.11
"34323819",s,2997,8005.96
"37982833",s,2998,31536.92
"62134686",s,2999,6895.56
"85338835",s,3000,33652.05
"62089881",s,3004,22524.10
"11434790",s,3005,6073.16
"46685045",s,3006,24029.07
"11673679",s,3007,17725.67
"73049751",s,3008,20049.29
"27510723",s,3010,25972.60
"92491601",s,3011,26439.28
"51479945",s,3013,6421.41
"68523191",s,3014,8235.49
"99576378",s,3015,29789.75
"67307214",s,3016,6875.58
"65552028",s,3017,38356.02
"33413708",s,3018,14832.36
"91904443",s,3019,7576.51
"77997990",s,3020,34431.54
"41508611",s,3021,36223.14
"80598291",s,3022,6119.86
"45052245",s,3024,17361.92
"18686685",s,3025,31646.61
"88956325",s,3026,35332.33
"88468379",s,3027,5554.30
"94902596",s,3029,7016.38
"49376978",s,3030,6874.35
"76022939",s,3031,32670.51
"53226651",s,3032,5683.09
"39489571",s,3033,10828.12
"20354022",s,3034,9530.75
"13169010",s,3035,26931.91
"74498766",s,3036,7133.17
"33416508",s,3037,6390.59
"99492764",s,3038,7959.74
"60660007",s,3039,12845.88
"54805778",s,3040,15448.48
"62704429",s,3041,37556.93
"43295262",s,3042,28480.34
"39968605",s,3043,16463.09
"28687606",s,3044,24036.07
"91195168",s,3045,33461.37
"45267171",s,3046,11011.53
"64580709",s,3047,7367.65
"81972661",s,3048,6151.80
"24303376",s,3049,4772.14
"96214414",s,3050,5039.06
"97442684",s,3051,7542.35
"22464168",s,3052,13290.35
"93795986",s,3053,32281.23
"32998540",s,3054,11331.31
"32102249",s,3055,6435.83
"43022293",s,3056,23462.59
"36401766",s,3057,16429.13
"43944632",s,3058,14053.40
"49434262",s,3059,33260.93
"29961913",s,3061,36501.43
"18765380",s,3062,3410.22
"47114523",s,3063,5100.41
"71142744",s,3064,19056.41
"34188133",s,3065,33209.68
"18205260",s,3066,16867.03
"22732703",s,3067,4829.92
"13287258",s,3068,9799.92
"37771470",s,3070,10560.28
"38347299",s,3071,7914.23
"57195020",s,3072,7842.73
"60464758",s,3073,27311.83
"59738975",s,3074,4656.81
"49296433",s,3076,8252.02
"25716353",s,3077,8971.56
"74879897",s,3078,9520.91
"55564139",s,3079,6544.23
"94595318",s,3080,17179.12
"76891260",s,3081,17835.38
"21333732",s,3082,14434.11
"20954003",s,3083,7546.22
"16921932",s,3084,6691.02
"77143919",s,3085,32768.36
"33388454",s,3086,6574.05
"79504327",s,3088,23538.86
"61097366",s,3089,25829.47
"38825733",s,3090,8114.20
"12364781",s,3091,11332.40
"11844945",s,3092,34269.48
"18952010",s,3093,30882.26
"87806263",s,3094,8104.73
"82077840",s,3095,7248.21
"56552809",s,3096,12428.51
"65078250",s,3097,6330.86
"83283462",s,3098,33650.12
"88274153",s,3099,4152.16
"88536251",s,3100,18078.63
"44272267",s,3101,7098.80
"99136340",s,3102,6158.49
"16125623",s,3103,12653.72
"19036714",s,3104,5477.05
"63891538",s,3105,5669.19
"99829660",s,3106,14306.98
"36142554",s,3107,5183.47
"45509907",s,3108,33222.62
"73922905",s,3109,19833.90
"24710161",s,3110,27316.17
"45222652",s,3112,27826.32
"78118859",s,3113,6776.59
"61450554",s,3114,34299.48
"67149072",s,3115,33688.13
"73707611",s,3116,38806.19
"17711149",s,3117,5732.45
"27318429",s,3118,9594.70
"38996347",s,3120,7079.10
"73259118",s,3121,7323.64
"32615984",s,3122,28658.41
"81775176",s,3124,19285.08
"11896779",s,3125,35525.08
"32585293",s,3126,7543.10
"91901876",s,3127,9807.78
"97667126",s,3128,30131.85
"41178827",s,3129,23083.84
"74158144",s,3130,10734.84
"92865932",s,3131,23479.09
"11393757",s,3132,8260.11
"91401096",s,3133,34240.21
"11281577",s,3134,34870.78
"16620907",s,3135,7583.14
"12788335",s,3136,35949.72
"87646879",s,3137,27493.75
"87113040",s,3138,13766.26
"65679796",s,3139,28477.18
"96795472",s,3140,14753.17
"46031757",s,3141,36063.64
"32524926",s,3142,37207.17
"27877049",s,3143,19695.73
"70736225",s,3144,6028.86
"60731182",s,3145,6320.23
"96732009",s,3146,5847.21
"20296611",s,3147,8611.88
"37359884",s,3148,15291.88
"88914310",s,3149,14781.13
"15890271",s,3150,8369.82
"64541872",s,3151,3283.56
"65268677",s,3152,28714.13
"34455088",s,3153,4650.46
"48586500",s,3154,18255.85
"80709005",s,3155,13955.24
"21008173",s,3156,29024.49
"12290724",s,3158,25901.16
"14863235",s,3159,23999.04
"12582668",s,3160,8953.56
"52414281",s,3161,11120.03
"78444684",s,3162,35962.56
"45167671",s,3164,27603.49
"37432946",s,3165,13123.10
"74875681",s,3166,8535.17
"73090497",s,3167,34588.30
"16166308",s,3168,8205.95
"10039752",s,3169,9596.89
"30707056",s,3170,14282.59
"85336698",s,3171,6969.12
"34002565",s,3172,30891.60
"77165438",s,3173,3552.16
"78074958",s,3174,8418.37
"84649065",s,3175,5746.89
"28044434",s,3176,30273.42
"99866067",s,3177,11578.00
"80662538",s,3178,33854.30
"71110012",s,3179,28608.76
"43515615",s,3180,11502.44
"92938657",s,3181,7256.05
"11914500",s,3182,25298.03
"14366229",s,3183,8369.37
"67601094",s,3184,25298.80
"27855605",s,3185,8139.39
"63199926",s,3186,8278.93
"15861770",s,3187,11609.79
"29236549",s,3188,8411.49
"99518255",s,3189,7792.89
"53853666",s,3190,4087.89
"89320898",s,3191,5857.73
"44691986",s,3192,17084.33
"49359896",s,3193,33185.14
"74117271",s,3194,9884.48
"95111373",s,3195,15554.52
"34278615",s,3196,13508.95
"33181434",s,3197,20951.04
"76961708",s,3198,12876.25
"24217106",s,3199,10960.85
"57865922",s,3200,2707.52
"28341085",s,3201,9000.88
"88047695",s,3203,24858.27
"99146940",s,3204,32573.53
"96417167",s,3205,15348.63
"20891703",s,3206,7633.32
"29978961",s,3207,29069.22
"86738891",s,3208,6326.78
"52719929",s,3209,9128.59
"56975631",s,3210,6185.73
"78230202",s,3211,37479.79
"67377312",s,3212,7370.12
"84437356",s,3215,31758.69
"70726316",s,3216,35384.80
"64930685",s,3217,8125.95
"35407253",s,3218,39355.69
"17212642",s,3219,6457.65
"73844355",s,3220,22887.40
"69233004",s,3222,5872.24
"42953610",s,3223,10970.74
"90688050",s,3224,16908.92
"63170949",s,3225,7660.18
"79862248",s,3226,11474.19
"61596451",s,3227,10923.36
"24373815",s,3228,33426.16
"39718843",s,3229,15862.15
"43096299",s,3231,9315.84
"55732524",s,3232,7190.16
"24034429",s,3233,7848.99
"24587383",s,3234,39689.50
"81620664",s,3235,9973.12
"98026150",s,3236,3408.71
"69317615",s,3237,35189.41
"68271077",s,3238,6961.58
"25073438",s,3239,18588.43
"43153036",s,3240,9886.53
"33813980",s,3241,6510.80
"27963025",s,3242,6988.97
"92798704",s,3243,21866.57
"24603331",s,3244,10483.58
"18714346",s,3245,29288.11
"76377727",s,3247,6054.59
"72034004",s,3248,16458.09
"56491681",s,3249,8081.18
"64761724",s,3250,7424.54
"98861943",s,3251,24987.83
"50305951",s,3252,7120.75
"84835145",s,3253,26109.82
"65635312",s,3254,23735.99
"69683982",s,3255,35726.24
"63342925",s,3256,35733.01
"42069111",s,3257,7419.75
"35559558",s,3258,28010.96
"35802054",s,3259,20508.66
"18765943",s,3260,16146.07
"61127102",s,3261,26980.44
"79050689",s,3262,33068.87
"34321939",s,3263,9041.73
"12966105",s,3264,7396.02
"12926966",s,3265,38822.06
"20383513",s,3266,20891.81
"34967029",s,3267,6956.84
"58729261",s,3268,11890.12
"90132123",s,3269,5053.93
"45646703",s,3271,36753.91
"74722300",s,3272,4798.44
"66925869",s,3273,11865.70
"49171850",s,3274,7196.01
"61030845",s,3275,4086.39
"36288619",s,3276,7600.00
"69728693",s,3277,18318.85
"97263792",s,3278,16631.26
"30105308",s,3279,7584.51
"76660083",s,3280,15497.24
"43050602",s,3281,9785.24
"85632693",s,3282,6249.70
"45464680",s,3283,10935.12
"74922862",s,3284,9423.02
"25535247",s,3285,7011.30
"62396379",s,3286,32443.67
"58786420",s,3287,14333.51
"38652541",s,3288,30152.51
"85895249",s,3289,38228.74
"15321044",s,3290,36644.87
"69179178",s,3291,19913.47
"87029136",s,3292,13980.30
"25292005",s,3293,20260.42
"31551399",s,3294,26104.62
"45350030",s,3295,13953.95
"34283269",s,3296,38141.95
"80945843",s,3297,7762.90
"22702140",s,3298,8424.22
"56188020",s,3299,18123.81
"48448000",s,3300,21531.79
"28429860",s,3301,13365.81
"78032287",s,3302,28137.37
"19089207",s,3303,6215.96
"61072472",s,3304,5953.46
"81885690",s,3305,7794.57
"77257219",s,3306,7579.57
"87726999",s,3309,13074.67
"24476922",s,3310,22027.29
"13547934",s,3311,23601.93
"58426495",s,3312,7648.16
"91724167",s,3313,25343.30
"55641816",s,3314,7020.02
"94500274",s,3315,7759.05
"85006543",s,3316,6068.58
"17151838",s,3317,12336.17
"91836374",s,3318,21031.63
"81646406",s,3319,5185.46
"14402556",s,3321,19981.58
"75013728",s,3322,5922.60
"66432592",s,3324,5787.07
"30881858",s,3325,28387.18
"54342353",s,3326,15659.41
"12641302",s,3327,8311.55
"82265756",s,3328,10503.44
"93139275",s,3329,5210.84
"95130390",s,3330,10001.05
"95511322",s,3331,34602.30
"76977466",s,3332,8940.67
"48650501",s,3333,22873.12
"99399354",s,3334,32137.42
"68905600",s,3335,24158.78
"13770966",s,3336,32756.28
"95963735",s,3337,8013.32
"68413691",s,3339,6459.67
"70248357",s,3340,21077.28
"23688536",s,3341,6466.99
"81882468",s,3342,37037.45
"87459611",s,3343,31781.67
"89287968",s,3345,26725.09
"61500304",s,3346,8110.96
"82511975",s,3347,8281.17
"19442190",s,3348,4807.64
"87258028",s,3349,4404.68
"16991675",s,3350,30101.95
"51089697",s,3351,34600.97
"54249932",s,3352,39269.31
"38657337",s,3353,32621.83
"32124884",s,3354,7820.53
"92308757",s,3355,9359.39
"96766861",s,3356,13111.67
"12088613",s,3357,5819.51
"47325635",s,3359,5432.27
"24190223",s,3360,31557.18
"63616892",s,3362,5813.58
"50504184",s,3363,12708.15
"42844241",s,3364,21627.14
"27249186",s,3365,17366.47
"46067983",s,3366,8612.77
"32823929",s,3367,27257.72
"34375516",s,3369,7134.41
"71702589",s,3370,7120.01
"52828954",s,3372,26166.74
"38719456",s,3373,26509.20
"75735619",s,3374,36352.62
"50633182",s,3375,4273.77
"15448081",s,3376,28758.39
"17072946",s,3377,22143.98
"52913898",s,3378,14409.95
"33687747",s,3379,13162.52
"20885504",s,3380,25711.97
"52615960",s,3381,14558.36
"64684813",s,3382,6634.82
"98139519",s,3383,6694.18
"32245274",s,3384,6655.71
"25757480",s,3385,5279.36
"37104591",s,3386,8544.94
"18837718",s,3387,7407.32
"90613638",s,3388,10537.42
"27304049",s,3389,29135.54
"59484600",s,3390,27314.07
"55647250",s,3391,25150.29
"76235779",s,3393,33803.35
"58328957",s,3394,21860.33
"51974862",s,3395,12832.99
"13033063",s,3396,7602.25
"68741496",s,3397,18269.57
"39081349",s,3398,5714.73
"18124171",s,3399,3848.80
"33103252",s,3400,4879.32
"42471517",s,3401,22668.60
"85023792",s,3402,8151.25
"95612437",s,3403,33292.90
"82439633",s,3404,2913.78
"20651452",s,3405,24200.71
"97419570",s,3406,16223.02
"34290611",s,3407,21939.81
"37423392",s,3408,30939.58
"43037987",s,3409,33178.39
"51753907",s,3410,14463.36
"25333886",s,3411,15448.16
"34696332",s,3412,27416.86
"41979187",s,3413,10447.79
"23840830",s,3414,27467.34
"66374711",s,3416,14674.34
"43604237",s,3417,14712.63
"45410182",s,3418,25392.36
"11842661",s,3419,6918.70
"29723762",s,3420,20689.45
"50463411",s,3421,9420.60
"77597578",s,3422,38406.69
"83445191",s,3423,35119.21
"59019381",s,3424,6896.04
"12309860",s,3425,7331.70
"31056453",s,3426,13498.69
"80477530",s,3427,6847.37
"94824693",s,3428,9696.53
"99522792",s,3429,4331.50
"97627174",s,3430,8000.59
"60881320",s,3431,12803.35
"33319296",s,3432,24858.04
"12790705",s,3433,5221.30
"92676622",s,3434,32875.77
"44595758",s,3435,4012.99
"86277258",s,3436,7823.44
"12451001",s,3437,6173.13
"73735037",s,3438,15185.60
"66277807",s,3439,2169.38
"24649733",s,3440,7046.06
"11403816",s,3441,31840.77
"14543087",s,3442,7693.01
"87272892",s,3443,13108.79
"46091586",s,3444,6478.32
"32396286",s,3445,23031.50
"15863923",s,3446,17023.57
"27095332",s,3447,9090.93
"75652301",s,3448,9897.66
"25016848",s,3449,10481.18
"40264987",s,3450,5431.65
"24753581",s,3451,16687.89
"73964597",s,3452,24392.03
"75785493",s,3453,26917.63
"25774361",s,3455,24356.68
"30254351",s,3456,11182.64
"75992168",s,3457,32452.06
"48002900",s,3458,13443.33
"43247981",s,3459,7989.53
"42589334",s,3460,15151.77
"79954637",s,3461,5578.29
"74679008",s,3462,15604.69
"41178164",s,3463,13163.08
"87790702",s,3464,29212.19
"58672619",s,3465,31865.64
"71120487",s,3466,27307.69
"66140319",s,3468,5821.07
"26578009",s,3469,23336.31
"75927620",s,3470,5857.75
"69329471",s,3471,30556.92
"86892495",s,3472,28079.27
"89334020",s,3473,8628.44
"78910215",s,3474,20258.14
"61032543",s,3476,24603.98
"88685962",s,3477,17165.76
"37591468",s,3478,12941.47
"55320209",s,3479,33627.93
"87893100",s,3480,14984.00
"83164260",s,3481,26620.13
"34902865",s,3482,11358.34
"31817358",s,3483,27862.59
"59509742",s,3484,40562.44
"64615720",s,3485,32807.25
"42738814",s,3486,20687.56
"80369743",s,3487,4959.72
"39258978",s,3489,17508.15
"51204542",s,3490,12441.97
"84609876",s,3491,14403.31
"60106343",s,3492,16898.67
"19655083",s,3493,20871.82
"60145987",s,3494,19066.29
"63303515",s,3496,26845.73
"59756023",s,3497,24770.89
"28447561",s,3498,8592.32
"62656879",s,3499,8794.04
"53135496",s,3500,28971.91
"99184612",s,3501,6964.57
"20660431",s,3502,7952.84
"31749978",s,3503,7176.50
"71062922",s,3505,32564.88
"99872737",s,3506,5049.90
"88246276",s,3507,6053.19
"21811022",s,3508,11242.91
"42577935",s,3509,7071.95
"99701820",s,3510,20641.11
"21288739",s,3511,12900.12
"48178215",s,3512,9951.16
"98008701",s,3513,22589.74
"22011676",s,3514,8502.44
"24988784",s,3515,19607.31
"70914595",s,3516,14632.34
"78274178",s,3517,37406.89
"92380688",s,3518,17150.63
"58208429",s,3519,7599.66
"24323844",s,3520,33102.33
"43142699",s,3522,6841.06
"88426677",s,3524,23811.93
"56218109",s,3525,7938.80
"51724087",s,3526,5891.19
"54260072",s,3527,11074.20
"32834418",s,3528,38199.70
"11501762",s,3530,7999.00
"93575174",s,3533,35339.00
"41309370",s,3534,8687.95
"46981599",s,3535,35002.86
"68582052",s,3539,16132.86
"15723937",s,3540,26131.32
"67465628",s,3541,21425.43
"87802397",s,3542,17703.07
"43608967",s,3543,32303.87
"58356242",s,3544,5295.49
"23847110",s,3545,8022.03
"32648334",s,3547,7784.45
"23422636",s,3549,35346.21
"31241819",s,3550,27603.83
"80365206",s,3551,29300.15
"95656868",s,3552,21122.16
"67480545",s,3553,7245.25
"70595640",s,3554,19882.59
"39614692",s,3555,23456.10
"98749261",s,3556,8209.53
"97570355",s,3557,17615.67
"57230308",s,3558,35346.08
"90337107",s,3559,12057.93
"24414640",s,3560,8672.94
"91459037",s,3561,7703.40
"56190492",s,3562,8638.11
"44444595",s,3563,23247.39
"11609192",s,3564,5695.66
"42915305",s,3565,5228.40
"33764454",s,3566,8132.78
"29454482",s,3567,5044.48
"32520510",s,3569,6117.93
"94069255",s,3570,4256.25
"36557377",s,3571,7364.24
"58717316",s,3572,26694.81
"37350153",s,3573,7747.61
"80483728",s,3574,20052.05
"62809446",s,3575,36959.09
"83010642",s,3576,34964.02
"47891384",s,3577,10889.41
"65099118",s,3578,8945.65
"98758175",s,3580,10090.44
"83236070",s,3581,13694.62
"65794079",s,3583,13233.56
"30239645",s,3584,23366.50
"66973163",s,3586,22556.70
"11143206",s,3587,19822.07
"68609339",s,3588,8793.48
"96857947",s,3590,23417.98
"48524720",s,3591,9035.00
"49692872",s,3592,10330.61
"18234807",s,3593,4236.83
"72246744",s,3594,9115.01
"42149853",s,3595,15372.70
"21590068",s,3596,4669.45
"89417894",s,3597,30325.12
"41737062",s,3598,26736.07
"65130438",s,3599,30085.66
"43862041",s,3600,10675.43
"14501875",s,3602,8753.39
"17081482",s,3603,15790.05
"48877827",s,3604,10662.26
"24158489",s,3605,9236.91
"71192409",s,3607,9149.67
"57148067",s,3608,38165.64
"56046159",s,3609,4578.08
"56821349",s,3610,7326.42
"14794284",s,3611,27650.66
"20302214",s,3612,20462.57
"18546757",s,3613,8448.05
"70449991",s,3614,10099.68
"21908109",s,3615,6811.69
"67853661",s,3616,9453.96
"42617214",s,3617,8187.70
"64130905",s,3618,9430.47
"87169852",s,3619,12617.82
"62015465",s,3620,11025.29
"75601628",s,3621,6581.96
"24876596",s,3622,24781.12
"31851711",s,3623,6017.14
"10315356",s,3624,8214.71
"86397688",s,3625,6938.25
"58784979",s,3626,6065.47
"39934506",s,3627,9853.66
"54855720",s,3628,21336.43
"17859307",s,3629,35625.00
"10669492",s,3630,25744.31
"14245720",s,3631,6153.20
"52933013",s,3632,31374.49
"97875619",s,3634,30480.38
"33568002",s,3635,29890.97
"41308492",s,3636,24104.39
"26308419",s,3637,8429.25
"64119447",s,3638,27963.87
"92568313",s,3639,5827.65
"78041906",s,3640,33323.64
"48261818",s,3641,32332.01
"27044081",s,3642,17680.01
"59417516",s,3643,23463.08
"43308144",s,3645,4817.05
"18298148",s,3646,4134.44
"68323768",s,3647,8251.40
"46108680",s,3648,27682.00
"76893961",s,3649,9727.87
"98621014",s,3650,6687.18
"84898943",s,3651,25015.55
"97557084",s,3652,21140.99
"90410521",s,3653,7423.18
"80365292",s,3654,15086.58
"21005970",s,3655,8439.97
"50362306",s,3656,7540.55
"98563289",s,3657,7336.53
"65314422",s,3658,14759.40
"98456892",s,3659,7070.78
"18286516",s,3660,5708.46
"79027095",s,3661,23237.27
"43473901",s,3662,26696.28
"63985628",s,3663,9076.03
"29062345",s,3664,32107.73
"39902414",s,3665,27101.09
"54215098",s,3667,8033.23
"92762832",s,3669,16977.38
"37381664",s,3670,16511.73
"52830240",s,3671,15305.88
"34137225",s,3672,30200.35
"51166649",s,3673,7361.23
"90281077",s,3674,6227.13
"52026660",s,3675,28273.36
"26855226",s,3676,30051.11
"97623063",s,3677,33945.53
"96898824",s,3678,21535.56
"49070170",s,3680,17992.53
"17765400",s,3682,32447.59
"57261385",s,3684,8936.86
"30051712",s,3685,5683.94
"83861572",s,3687,4554.73
"57387863",s,3688,24827.50
"44704223",s,3689,25155.55
"87888856",s,3690,6639.54
"56689814",s,3691,7558.33
"47041400",s,3692,16345.53
"87062118",s,3693,24118.21
"47018553",s,3694,34152.08
"86695661",s,3695,4302.47
"37578368",s,3696,31713.61
"59352750",s,3697,28490.55
"97297550",s,3698,6880.78
"29880844",s,3699,5155.77
"68162803",s,3700,7074.72
"71280581",s,3701,11472.51
"77812087",s,3702,38338.27
"34170522",s,3703,16160.23
"33873079",s,3704,13543.71
"16436012",s,3705,6758.65
"46080498",s,3706,15052.31
"18792144",s,3709,8435.53
"72562418",s,3710,28636.72
"61078001",s,3711,15115.38
"76204195",s,3712,18953.31
"78508381",s,3713,7700.81
"64716922",s,3714,12293.50
"16823899",s,3716,29038.77
"31463207",s,3717,22828.19
"67716529",s,3718,6323.74
"97518714",s,3719,9101.75
"71382478",s,3720,5705.31
"91671723",s,3721,13843.33
"39663556",s,3722,35291.84
"89359267",s,3723,27062.06
"34062587",s,3724,15884.44
"26113747",s,3725,26385.86
"14270657",s,3726,28296.58
"86682769",s,3727,27268.26
"11750546",s,3728,30783.26
"81970807",s,3729,22296.74
"33907636",s,3730,26871.29
"42493123",s,3731,5626.36
"48965949",s,3732,21151.02
"44501788",s,3733,34517.07
"42421755",s,3734,6440.99
"87242096",s,3735,4149.43
"39570533",s,3736,11355.34
"84707865",s,3737,24533.40
"21646496",s,3738,6471.50
"91025786",s,3739,30420.07
"68815319",s,3740,20398.32
"83528702",s,3741,34980.58
"81398845",s,3742,8609.10
"60537596",s,3743,10171.95
"25228664",s,3744,33597.10
"39080787",s,3746,9294.43
"74617902",s,3747,23025.30
"63731071",s,3748,6019.65
